FlowID, PS, IPG, FS, IFG, t1, t2, t3, t4, t5, host_ifg
41, 332, 7108479, 5649, 21823718, 2, 2, 2, 2, 2,5669.468833333333
41, 316, 6884842, 5649, 21823718, 2, 2, 2, 3, 2,5669.468833333333
101, 385, 7123887, 7854, 20268866, 2, 2, 2, 3, 2,0.034
41, 331, 6990605, 7384, 22098477, 2, 2, 2, 3, 2,5669.468833333333
101, 400, 6779185, 7950, 18741939, 2, 2, 2, 3, 2,840.7048
41, 351, 6518234, 6810, 21919902, 2, 2, 2, 3, 2,5669.468833333333
101, 360, 7142395, 7619, 21660231, 2, 2, 2, 3, 2,0.034
41, 302, 6721293, 6810, 21919902, 2, 2, 2, 3, 2,5669.468833333333
101, 356, 6852079, 8004, 18446455, 2, 2, 2, 3, 2,840.7718
41, 308, 6385353, 6549, 19363944, 2, 2, 2, 3, 2,42052.390011111114
101, 347, 6473005, 8396, 20698064, 2, 2, 2, 2, 2,0.033
101, 312, 6719030, 7014, 19647360, 2, 2, 2, 3, 2,18425.5455
101, 374, 6668292, 6853, 17848820, 2, 2, 2, 3, 2,46881.02004444444
101, 353, 6803519, 6853, 17848820, 2, 3, 2, 2, 2,46881.02004444444
41, 379, 7480489, 7788, 18633598, 2, 2, 2, 3, 2,5669.468833333333
101, 351, 7003867, 7284, 18224916, 2, 2, 2, 3, 2,18425.4785
101, 351, 7084675, 7901, 17036659, 2, 2, 2, 3, 2,29296.413344444445
41, 314, 7460582, 6167, 19169557, 2, 2, 2, 3, 2,5669.468833333333
101, 346, 7253822, 7109, 18959128, 2, 2, 2, 3, 2,0.034
41, 319, 7099030, 6167, 19169557, 2, 2, 2, 3, 2,5669.468833333333
101, 355, 8460318, 6746, 17046425, 2, 2, 2, 2, 2,840.9718
41, 347, 8108145, 5909, 15328378, 2, 2, 2, 3, 2,5669.468833333333
101, 325, 7755225, 6551, 14577451, 2, 2, 2, 3, 2,0.034
101, 288, 7884493, 5456, 13221249, 2, 2, 2, 3, 2,46880.85304444445
41, 260, 7461700, 4779, 11973534, 2, 2, 2, 2, 2,5669.468833333333
41, 274, 7135557, 4779, 11973534, 2, 2, 2, 3, 2,5669.468833333333
41, 259, 7532739, 4779, 11973534, 2, 2, 2, 2, 2,5669.468833333333
41, 281, 7006437, 4913, 10915034, 2, 2, 2, 3, 2,5669.468833333333
41, 268, 7044054, 4913, 10915034, 2, 2, 2, 3, 2,5669.468833333333
41, 295, 6786248, 4913, 10915034, 2, 2, 2, 3, 2,5669.468833333333
101, 325, 7286202, 5877, 11028399, 2, 3, 2, 2, 2,841.1388
101, 325, 7286202, 5877, 11028399, 2, 2, 2, 3, 2,841.1388
41, 292, 9235531, 4299, 11166944, 2, 2, 2, 3, 2,5669.468833333333
41, 337, 8586065, 7227, 10954970, 2, 2, 2, 2, 2,5669.468833333333
41, 292, 7845498, 7227, 10954970, 2, 2, 2, 3, 2,5669.468833333333
101, 287, 7901446, 6882, 9959073, 2, 2, 2, 3, 2,46880.65304444444
101, 322, 7371295, 8153, 11999511, 2, 2, 2, 2, 2,841.2388
41, 294, 7009717, 6078, 11842222, 2, 2, 2, 3, 2,5669.468833333333
41, 329, 7116561, 6078, 11842222, 2, 2, 2, 3, 2,5669.468833333333
41, 328, 6785063, 9391, 14367117, 2, 2, 2, 3, 2,5669.468833333333
41, 306, 6343377, 9391, 14367117, 2, 2, 2, 2, 2,5669.468833333333
41, 340, 5866819, 9391, 14367117, 2, 2, 2, 3, 2,5669.468833333333
41, 316, 6213831, 7669, 13060021, 2, 2, 2, 2, 2,5669.468833333333
41, 319, 5853374, 7669, 13060021, 2, 2, 2, 3, 2,5669.468833333333
101, 321, 6184704, 8146, 12885486, 2, 2, 2, 3, 2,46880.52004444444
101, 358, 5997666, 12514, 13015441, 2, 2, 2, 3, 2,841.3728
41, 311, 6055460, 11052, 14535716, 2, 2, 2, 3, 2,5669.468833333333
41, 362, 5823768, 11052, 14535716, 2, 2, 2, 3, 2,5669.468833333333
41, 321, 5607738, 12624, 14774271, 2, 2, 2, 3, 2,5669.468833333333
101, 381, 5414342, 14628, 14340177, 2, 2, 2, 2, 2,841.4388
41, 321, 5623244, 12624, 14774271, 2, 2, 2, 3, 2,5669.468833333333
101, 361, 5715683, 15979, 14088569, 2, 2, 2, 3, 2,0.034
101, 384, 5608931, 17185, 16387351, 2, 2, 2, 3, 2,46880.35304444445
41, 405, 5531848, 14110, 15491479, 2, 2, 2, 3, 2,5669.468833333333
41, 361, 6195617, 13819, 16223108, 1, 2, 2, 3, 2,5669.468833333333
41, 401, 5616962, 13819, 16223108, 2, 2, 2, 3, 2,5669.468833333333
41, 379, 7052448, 13819, 16223108, 2, 2, 2, 3, 2,5669.468833333333
41, 413, 6661495, 12688, 13917815, 2, 2, 2, 3, 2,5669.468833333333
41, 362, 6007701, 12688, 13917815, 2, 2, 2, 3, 2,5669.468833333333
101, 409, 6228622, 16270, 15069892, 2, 2, 2, 3, 2,0.033
101, 393, 7218875, 12701, 13190422, 2, 2, 2, 2, 2,46880.25304444444
101, 408, 7114600, 15575, 13356494, 2, 2, 2, 3, 2,841.6388
101, 428, 6987526, 15575, 13356494, 2, 2, 2, 3, 2,841.6388
101, 464, 7515414, 17150, 13047518, 2, 2, 2, 3, 2,46880.18604444445
41, 433, 7972222, 15620, 13444311, 2, 2, 2, 3, 2,5669.468833333333
101, 496, 7268187, 14575, 11331868, 2, 2, 2, 3, 2,46880.15304444444
101, 462, 7623816, 14575, 11331868, 2, 2, 2, 3, 2,46880.15304444444
101, 498, 7319305, 13659, 13299115, 2, 2, 2, 3, 2,841.7388
101, 438, 8688557, 11338, 13336252, 2, 2, 2, 3, 2,841.7728
101, 477, 8296473, 13006, 12533883, 2, 2, 2, 3, 2,841.7728
41, 428, 9022389, 11132, 12291141, 2, 2, 2, 3, 2,5669.468833333333
101, 448, 8199272, 15092, 13562278, 2, 2, 2, 3, 2,46880.053044444445
101, 448, 9183300, 15092, 13562278, 2, 2, 2, 3, 2,46880.053044444445
101, 510, 8702091, 11078, 16151841, 2, 2, 2, 3, 2,46880.019044444445
101, 483, 8729197, 11078, 16151841, 2, 2, 2, 3, 2,46880.019044444445
101, 527, 8429129, 15808, 15835635, 2, 2, 2, 3, 2,841.8728
41, 492, 8507655, 13960, 17200635, 2, 2, 2, 2, 2,5669.468833333333
101, 589, 7645521, 18085, 16337328, 2, 2, 2, 3, 2,841.9058
101, 565, 7745955, 18085, 16337328, 2, 2, 2, 3, 2,841.9058
41, 509, 8205484, 13672, 18226524, 2, 2, 2, 3, 2,5669.468833333333
101, 493, 8334881, 16119, 18879486, 2, 3, 2, 2, 2,46879.91904444445
101, 551, 8360344, 15058, 15700359, 2, 3, 2, 3, 2,46879.88604444444
101, 492, 8244852, 13721, 17521872, 2, 2, 2, 2, 2,46879.88604444444
101, 538, 7624777, 16493, 16109883, 2, 2, 2, 3, 2,46879.852044444444
41, 492, 7407866, 12668, 18246201, 2, 2, 2, 2, 2,5669.468833333333
41, 527, 7489456, 12668, 18246201, 2, 2, 2, 3, 2,5669.468833333333
101, 526, 7322537, 11584, 17703752, 2, 2, 2, 3, 2,46879.81904444445
101, 559, 7034836, 15104, 16119307, 2, 2, 2, 3, 2,46879.786044444445
41, 481, 6766370, 14643, 17215208, 2, 2, 2, 3, 2,5669.468833333333
41, 504, 6441565, 14643, 17215208, 2, 2, 2, 2, 2,5669.468833333333
41, 463, 6791737, 14643, 18100737, 2, 2, 2, 3, 2,5669.468833333333
101, 455, 6570846, 14338, 18413511, 2, 2, 2, 3, 2,842.1398
101, 433, 6825311, 14338, 18413511, 2, 2, 2, 3, 2,842.1398
41, 454, 7414017, 13353, 17402123, 2, 2, 2, 2, 2,5669.468833333333
41, 440, 6893946, 10299, 16167263, 2, 2, 2, 3, 2,42052.390011111114
101, 470, 6629841, 10649, 15886434, 2, 2, 2, 3, 2,842.2068
41, 403, 6224704, 10299, 16181654, 2, 2, 2, 3, 2,5669.468833333333
41, 464, 6036682, 8058, 16181654, 2, 2, 2, 3, 2,5669.468833333333
101, 478, 6470774, 9174, 14276219, 2, 2, 2, 3, 2,842.2738
101, 466, 6377225, 7398, 17712979, 2, 2, 2, 3, 2,46879.585044444444
101, 472, 6040570, 8893, 16939129, 2, 2, 2, 3, 2,842.3068
101, 433, 5833136, 8893, 16939129, 2, 2, 2, 3, 2,842.3068
101, 413, 5755519, 8404, 13606822, 2, 2, 2, 3, 2,46879.519044444445
41, 353, 6421025, 8275, 14180673, 2, 2, 2, 3, 2,5669.468833333333
41, 396, 6016371, 8275, 14180673, 2, 2, 2, 3, 2,5669.468833333333
101, 380, 6080543, 7584, 12124592, 2, 2, 2, 3, 2,46879.485044444446
41, 407, 5806286, 7129, 14419351, 2, 2, 2, 3, 2,5669.468833333333
101, 372, 5842511, 7306, 12601062, 2, 3, 2, 2, 2,46879.45204444444
101, 419, 5619090, 10775, 12288611, 2, 2, 2, 3, 2,842.4398
101, 382, 5561736, 9672, 12146569, 2, 2, 2, 3, 2,46879.41904444445
41, 383, 5302504, 10609, 12884128, 2, 2, 2, 3, 2,5669.468833333333
41, 370, 5401550, 8497, 12547011, 2, 2, 2, 2, 2,5669.468833333333
101, 417, 5480964, 9450, 12026608, 2, 2, 2, 3, 2,46879.352044444444
41, 383, 5541865, 8497, 12547011, 2, 2, 2, 3, 2,5669.468833333333
101, 408, 5820615, 11668, 12949578, 2, 2, 2, 3, 2,46879.31904444445
41, 367, 6742688, 11759, 13022085, 2, 2, 2, 3, 2,5669.468833333333
101, 438, 6230609, 13444, 13110553, 2, 2, 2, 3, 2,46879.28504444444
41, 381, 6162273, 11161, 16756696, 2, 2, 2, 3, 2,5669.468833333333
101, 446, 6113456, 11919, 16079737, 2, 2, 2, 3, 2,46879.252044444445
101, 446, 6113456, 11919, 16079737, 2, 2, 2, 3, 2,46879.252044444445
101, 435, 7071798, 12928, 15482286, 2, 2, 2, 2, 2,46879.218044444446
101, 391, 7062897, 12169, 15226676, 2, 2, 2, 3, 2,46879.218044444446
101, 441, 6659426, 13519, 14213916, 2, 2, 2, 3, 2,842.6738
41, 390, 7066019, 10548, 16985438, 2, 2, 2, 3, 2,5669.468833333333
101, 443, 6476893, 12315, 16253591, 2, 2, 2, 3, 2,842.7068
101, 380, 6922704, 9646, 15358666, 2, 2, 2, 3, 2,46879.15204444445
101, 421, 6633729, 11359, 14608352, 2, 2, 2, 3, 2,842.7408
41, 367, 7383505, 10679, 16785706, 2, 3, 2, 2, 2,5669.468833333333
101, 450, 6865252, 10791, 14929343, 2, 2, 2, 3, 2,842.7738
41, 386, 6727051, 8421, 17524484, 2, 2, 2, 3, 2,5669.468833333333
41, 364, 6733882, 8421, 17524484, 2, 2, 2, 3, 2,5669.468833333333
101, 346, 6561989, 8685, 16481207, 2, 2, 2, 3, 2,46879.05204444444
101, 341, 6074839, 10627, 15488083, 2, 2, 2, 3, 2,842.8408
101, 313, 5993160, 10627, 15488083, 2, 2, 2, 3, 2,842.8408
101, 360, 5579285, 12861, 15926873, 2, 2, 2, 3, 2,46878.985044444446
41, 333, 6121170, 10678, 19115885, 2, 2, 2, 3, 2,5669.468833333333
101, 393, 5652738, 11984, 18326522, 2, 2, 2, 3, 2,46878.95204444444
101, 353, 6882059, 9988, 17639781, 2, 2, 2, 3, 2,46878.95204444444
101, 365, 6753539, 11865, 16442114, 2, 2, 2, 3, 2,842.9408
101, 338, 6642662, 10158, 16082714, 2, 2, 2, 3, 2,46878.91804444444
41, 386, 6741309, 11504, 17492548, 2, 2, 2, 3, 2,5669.468833333333
41, 341, 7199949, 11435, 16454285, 2, 2, 2, 3, 2,5669.468833333333
41, 383, 6802244, 11435, 16454285, 2, 2, 2, 3, 2,5669.468833333333
41, 349, 6817700, 11435, 16454285, 2, 2, 2, 3, 2,5669.468833333333
101, 390, 6645773, 11548, 14239327, 2, 2, 2, 3, 2,843.0408
101, 336, 6535047, 9340, 16904959, 2, 2, 2, 2, 2,46878.818044444444
101, 395, 6012699, 10265, 15623695, 2, 2, 2, 3, 2,843.0738
41, 354, 5838261, 8524, 18837669, 2, 2, 2, 3, 2,5669.468833333333
101, 342, 5679607, 9253, 18026431, 2, 2, 2, 3, 2,46878.75104444444
101, 334, 5689646, 7721, 15645858, 2, 2, 2, 3, 2,843.1408
41, 354, 5713105, 8274, 17897615, 2, 2, 2, 3, 2,5669.468833333333
101, 322, 5870308, 6908, 17732657, 2, 2, 2, 3, 2,46878.718044444446
101, 396, 5820899, 8213, 16922767, 2, 2, 2, 3, 2,843.1738
41, 348, 6436989, 6449, 18679777, 2, 2, 2, 2, 2,5669.468833333333
101, 384, 7016462, 7063, 17799187, 2, 2, 2, 3, 2,843.2078
101, 369, 7016462, 7063, 17799187, 2, 2, 2, 3, 2,843.2078
41, 315, 6719844, 6449, 18679777, 2, 2, 2, 3, 2,5669.468833333333
101, 337, 6550290, 6338, 14148767, 2, 2, 2, 3, 2,46878.61804444445
41, 310, 6272558, 6146, 15274963, 2, 2, 2, 3, 2,5669.468833333333
101, 347, 6598932, 6036, 12541461, 2, 2, 2, 3, 2,46878.585044444444
41, 330, 6501486, 5339, 16953322, 2, 2, 2, 2, 2,5669.468833333333
41, 358, 6256218, 5339, 16953322, 2, 2, 2, 3, 2,5669.468833333333
41, 330, 6118382, 5339, 16953322, 2, 2, 2, 3, 2,5669.468833333333
41, 319, 5746974, 5437, 13486632, 2, 2, 2, 3, 2,5669.468833333333
101, 304, 5855708, 4847, 15458612, 2, 2, 2, 3, 2,843.3738
41, 334, 5471201, 5437, 13486632, 2, 2, 2, 3, 2,5669.468833333333
41, 282, 5224251, 4828, 12409326, 2, 2, 2, 2, 2,5669.468833333333
101, 294, 5577769, 5713, 11901449, 2, 2, 2, 3, 2,46878.451044444446
101, 320, 5598490, 5126, 10635761, 2, 2, 2, 3, 2,843.4408
101, 331, 5513082, 5126, 10635761, 2, 2, 2, 3, 2,843.4408
41, 290, 5589292, 4457, 10023889, 2, 2, 2, 3, 2,5669.468833333333
101, 273, 5469551, 5830, 10263999, 2, 2, 2, 3, 2,46878.38404444444
41, 252, 5487483, 4273, 10551607, 2, 2, 2, 3, 2,5669.468833333333
101, 282, 5557265, 5185, 11166491, 2, 2, 2, 2, 2,46878.35104444445
101, 276, 5557265, 5185, 11166491, 2, 2, 2, 3, 2,46878.35104444445
101, 303, 5650139, 8101, 11891824, 2, 2, 2, 3, 2,46878.31704444445
101, 284, 5963682, 8101, 11891824, 2, 2, 2, 3, 2,46878.31704444445
101, 384, 5815629, 8318, 11015820, 2, 2, 2, 3, 2,843.5748
101, 345, 5730756, 6904, 10180281, 2, 2, 2, 3, 2,46878.284044444445
41, 367, 5484571, 6099, 12018258, 2, 2, 2, 3, 2,5669.468833333333
41, 334, 5448186, 7039, 12163030, 2, 2, 2, 2, 2,42052.390011111114
101, 406, 5430402, 8707, 11743361, 2, 2, 2, 2, 2,843.6408
41, 397, 5670709, 7453, 10904438, 2, 2, 2, 3, 2,5669.468833333333
101, 404, 5501845, 7997, 10659994, 2, 2, 2, 3, 2,46878.184044444446
41, 418, 5970933, 6236, 11342498, 2, 2, 2, 3, 2,5669.468833333333
41, 406, 6051753, 6236, 11342498, 2, 2, 2, 3, 2,5669.468833333333
41, 357, 5911022, 6236, 11342498, 2, 2, 2, 3, 2,5669.468833333333
41, 399, 5531539, 6147, 11962689, 2, 2, 2, 3, 2,5669.468833333333
41, 420, 5748329, 6147, 11962689, 2, 2, 2, 3, 2,5669.468833333333
41, 422, 5508898, 6147, 11962689, 2, 2, 2, 3, 2,5669.468833333333
41, 374, 5674837, 5571, 11979681, 2, 2, 2, 3, 2,5669.468833333333
41, 380, 5845024, 5571, 11979681, 2, 2, 2, 3, 2,5669.468833333333
41, 360, 6046995, 5571, 11979681, 2, 2, 2, 3, 2,5669.468833333333
41, 325, 5621782, 5879, 12248747, 2, 2, 2, 3, 2,5669.468833333333
41, 345, 5762959, 5879, 12248747, 2, 2, 2, 3, 2,5669.468833333333
41, 321, 5442999, 5879, 12248747, 2, 2, 2, 3, 2,5669.468833333333
101, 363, 6100963, 5787, 12186504, 2, 2, 2, 3, 2,0.033
41, 345, 6355382, 5239, 11885487, 2, 2, 2, 2, 2,5669.468833333333
41, 311, 6421596, 5239, 11885487, 2, 2, 2, 2, 2,5669.468833333333
41, 302, 6092218, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
